job_title,job_category,required_skills,job_id,shop_type,salary_per_day,salary_type,number_of_openings,max_distance_km,retailer_verified,job_status,is_blocked,shift_type,working_days,seasonal_job,season_name,combined_text,shop_name,address_line,area,city,state,pincode,latitude,longitude
accounts cum tax executive,accounting,"data entry, excel basics, basic accounting, record maintenance",654026cf-00af-472a-8654-ebba990ba230,clothing store,400,daily,1,3,True,approved,False,evening+holiday,weekends,True,onam,"accounts cum tax executive data entry, excel basics, basic accounting, record maintenance accounting clothing store evening+holiday weekends",,,,,,,,
accounts cum tax executive,accounting,"data entry, excel basics, basic accounting, record maintenance",6385ad9b-c0df-4b84-921c-2e99d1161b7b,petrol pump,450,daily,5,5,True,approved,False,evening+holiday,weekdays+holidays,False,none,"accounts cum tax executive data entry, excel basics, basic accounting, record maintenance accounting petrol pump evening+holiday weekdays+holidays",,,,,,,,
accounts executive,accounting,"basic accounting, excel basics, record maintenance, data entry",0a0fdc12-f2a9-4b5c-a4da-53b799645af9,retail shop,450,daily,1,2,True,approved,False,evening,weekdays,False,none,"accounts executive basic accounting, excel basics, record maintenance, data entry accounting retail shop evening weekdays",,,,,,,,
accounts executive,accounting,"basic accounting, excel basics, record maintenance, data entry",c63b6f9f-0c12-4aab-a8d6-e2be346c202d,parts supplier,300,daily,1,10,True,approved,False,evening+holiday,weekends,True,onam,"accounts executive basic accounting, excel basics, record maintenance, data entry accounting parts supplier evening+holiday weekends",,,,,,,,
assistant human resource manager,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",bf0c75b5-4b9b-4dad-8144-702ea4c2a35c,parts supplier,350,daily,2,5,True,approved,False,evening,weekdays,True,christmas,"assistant human resource manager inventory support, shelf arrangement, store assistance, multitasking retail assistant parts supplier evening weekdays",,,,,,,,
assistant human resource manager,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",29d3b1c5-2539-4046-92fb-5c238cb66eb5,supermarket,400,daily,3,10,True,approved,False,evening,weekdays,True,festival,"assistant human resource manager inventory support, shelf arrangement, store assistance, multitasking retail assistant supermarket evening weekdays",,,,,,,,
assistant human resource manager,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",d17ca8fc-0c3f-4f1c-9899-1ffafa228365,parts supplier,450,daily,10,8,True,approved,False,holiday,weekdays+holidays,False,none,"assistant human resource manager inventory support, shelf arrangement, store assistance, multitasking retail assistant parts supplier holiday weekdays+holidays",,,,,,,,
audit cum tax assistant,retail assistant,"shelf arrangement, inventory support, multitasking",320c90ec-220f-4916-99f8-889933701e3d,petrol pump,300,daily,5,10,True,approved,False,holiday,weekends,True,exam_break,"audit cum tax assistant shelf arrangement, inventory support, multitasking retail assistant petrol pump holiday weekends",,,,,,,,
audit cum tax assistant,retail assistant,"shelf arrangement, inventory support, multitasking",459b9325-0450-4138-83c1-2ff48528e133,petrol pump,350,daily,5,2,True,approved,False,evening+holiday,weekdays+holidays,False,none,"audit cum tax assistant shelf arrangement, inventory support, multitasking retail assistant petrol pump evening+holiday weekdays+holidays",,,,,,,,
accounts executive,accounting,"data entry, basic accounting, excel basics, record maintenance",c21b4b18-ad92-4b0a-ab4d-6cf921cbf7da,retail shop,450,daily,10,2,True,approved,False,holiday,weekends,True,onam,"accounts executive data entry, basic accounting, excel basics, record maintenance accounting retail shop holiday weekends",,,,,,,,
accounts executive,accounting,"data entry, basic accounting, excel basics, record maintenance",58374a8a-d95b-4853-a4a9-d379a0fca91a,petrol pump,300,daily,7,5,True,approved,False,holiday,weekends,True,festival,"accounts executive data entry, basic accounting, excel basics, record maintenance accounting petrol pump holiday weekends",,,,,,,,
sales admin executive,sales,"communication skills, stock handling, customer interaction, sales",663589f7-c244-484c-8e2b-ce5d7e6f5697,parts supplier,400,daily,12,5,True,approved,False,evening+holiday,weekends,True,summer,"sales admin executive communication skills, stock handling, customer interaction, sales sales parts supplier evening+holiday weekends",,,,,,,,
sales admin executive,sales,"communication skills, stock handling, customer interaction, sales",5b09f0e4-9d65-4d3d-94bf-3633242de233,clothing store,400,daily,12,5,True,approved,False,evening+holiday,weekends,True,exam_break,"sales admin executive communication skills, stock handling, customer interaction, sales sales clothing store evening+holiday weekends",,,,,,,,
sales admin executive,sales,"communication skills, stock handling, customer interaction, sales",1dfbeae7-7b8b-4bd0-8b26-ba0ca9116185,supermarket,400,daily,2,10,True,approved,False,evening+holiday,weekends,True,festival,"sales admin executive communication skills, stock handling, customer interaction, sales sales supermarket evening+holiday weekends",,,,,,,,
sales executive,sales,"customer interaction, communication skills, sales, stock handling",ffe239f5-b169-482a-8326-9efc6a7dc55d,petrol pump,300,daily,1,8,True,approved,False,evening,weekdays,False,none,"sales executive customer interaction, communication skills, sales, stock handling sales petrol pump evening weekdays",,,,,,,,
sales executive,sales,"customer interaction, communication skills, sales, stock handling",e946ba45-0998-478c-a3e1-e3bd1ec8404b,supermarket,300,daily,5,10,True,approved,False,evening+holiday,weekdays+holidays,False,none,"sales executive customer interaction, communication skills, sales, stock handling sales supermarket evening+holiday weekdays+holidays",,,,,,,,
senior accounting executive,accounting,"excel basics, basic accounting, data entry, record maintenance",566b76fe-fa2e-489e-9b61-d5580e0b0743,petrol pump,450,daily,2,5,True,approved,False,holiday,weekends,False,none,"senior accounting executive excel basics, basic accounting, data entry, record maintenance accounting petrol pump holiday weekends",,,,,,,,
senior accounting executive,accounting,"excel basics, basic accounting, data entry, record maintenance",85ac2851-77ce-4be2-8829-5b588e9897e4,petrol pump,350,daily,5,3,True,approved,False,evening+holiday,weekdays+holidays,True,christmas,"senior accounting executive excel basics, basic accounting, data entry, record maintenance accounting petrol pump evening+holiday weekdays+holidays",,,,,,,,
senior accounting executive,accounting,"excel basics, basic accounting, data entry, record maintenance",b5ee146e-b1bd-4303-a94f-535d15646426,parts supplier,400,daily,12,5,True,approved,False,evening,weekdays,True,exam_break,"senior accounting executive excel basics, basic accounting, data entry, record maintenance accounting parts supplier evening weekdays",,,,,,,,
senior accounting executive,accounting,"excel basics, basic accounting, data entry, record maintenance",a3c728c0-904c-46cd-ba73-b99c1e5929e8,clothing store,350,daily,3,3,True,approved,False,evening,weekdays,True,christmas,"senior accounting executive excel basics, basic accounting, data entry, record maintenance accounting clothing store evening weekdays",,,,,,,,
accounts executive,accounting,"excel basics, record maintenance, data entry, basic accounting",13b9b687-5050-4e4e-ac76-9eb49f5c503a,retail shop,450,daily,10,5,True,approved,False,holiday,weekends,True,summer,"accounts executive excel basics, record maintenance, data entry, basic accounting accounting retail shop holiday weekends",,,,,,,,
accounts executive,accounting,"excel basics, record maintenance, data entry, basic accounting",9ca7a7ac-aaf1-4c9b-8125-32e17697c4bb,petrol pump,350,daily,2,5,True,approved,False,holiday,weekdays+holidays,False,none,"accounts executive excel basics, record maintenance, data entry, basic accounting accounting petrol pump holiday weekdays+holidays",,,,,,,,
accounts executive,accounting,"excel basics, record maintenance, data entry, basic accounting",5c809195-d835-4f28-8a5a-c1e5b3cfb299,petrol pump,350,daily,1,3,True,approved,False,evening+holiday,weekdays+holidays,False,none,"accounts executive excel basics, record maintenance, data entry, basic accounting accounting petrol pump evening+holiday weekdays+holidays",,,,,,,,
assistant market manager,retail assistant,"multitasking, store assistance, inventory support",3b80bfaa-e3c3-4372-a278-c149e1d86dbf,parts supplier,400,daily,10,10,True,approved,False,evening,weekdays,False,none,"assistant market manager multitasking, store assistance, inventory support retail assistant parts supplier evening weekdays",,,,,,,,
assistant market manager,retail assistant,"multitasking, store assistance, inventory support",9f2e1d84-8dcc-4390-b9a2-42208b4e1787,bakery,350,daily,2,5,True,approved,False,holiday,weekends,True,summer,"assistant market manager multitasking, store assistance, inventory support retail assistant bakery holiday weekends",,,,,,,,
accountant,accounting,"excel basics, data entry, record maintenance, basic accounting",078480e5-034b-4d70-b2b1-0317a3ebdb2d,petrol pump,450,daily,7,2,True,approved,False,evening,weekdays,False,none,"accountant excel basics, data entry, record maintenance, basic accounting accounting petrol pump evening weekdays",,,,,,,,
accountant,accounting,"excel basics, data entry, record maintenance, basic accounting",3635f4ba-22d3-4959-a6c4-4744e18c98ba,supermarket,450,daily,10,8,True,approved,False,evening,weekdays,False,none,"accountant excel basics, data entry, record maintenance, basic accounting accounting supermarket evening weekdays",,,,,,,,
hr & admin assistant manager/manager,retail assistant,"store assistance, shelf arrangement, inventory support",6e25d2bd-c88e-4252-8910-9bfc35743cdb,clothing store,350,daily,10,2,True,approved,False,holiday,weekdays+holidays,True,onam,"hr & admin assistant manager/manager store assistance, shelf arrangement, inventory support retail assistant clothing store holiday weekdays+holidays",,,,,,,,
hr & admin assistant manager/manager,retail assistant,"store assistance, shelf arrangement, inventory support",0eb66f47-1e08-41b5-bb0b-702ee6449290,parts supplier,400,daily,12,8,True,approved,False,holiday,weekdays+holidays,False,none,"hr & admin assistant manager/manager store assistance, shelf arrangement, inventory support retail assistant parts supplier holiday weekdays+holidays",,,,,,,,
hr & admin assistant manager/manager,retail assistant,"store assistance, shelf arrangement, inventory support",fc434af9-1f22-40f5-80f5-dd8e94022ff9,parts supplier,450,daily,2,3,True,approved,False,evening,weekdays,False,none,"hr & admin assistant manager/manager store assistance, shelf arrangement, inventory support retail assistant parts supplier evening weekdays",,,,,,,,
admin assistant,retail assistant,"multitasking, inventory support, shelf arrangement",61c1ec39-519b-432b-a74b-8776c4d50b24,retail shop,450,daily,12,3,True,approved,False,evening+holiday,weekends,False,none,"admin assistant multitasking, inventory support, shelf arrangement retail assistant retail shop evening+holiday weekends",,,,,,,,
admin assistant,retail assistant,"shelf arrangement, store assistance, inventory support, multitasking",f02fa952-d164-45c9-8cf9-3dbd2df80e71,clothing store,450,daily,12,2,True,approved,False,evening+holiday,weekends,True,summer,"admin assistant shelf arrangement, store assistance, inventory support, multitasking retail assistant clothing store evening+holiday weekends",,,,,,,,
